level,symbol,segment_class,n_languages,pct_languages,pct_l1_weighted,pct_total_weighted,l1_with,total_with,top_allophones,merged_strict_variants
lumped,ʈʷ,consonant,9,0.00413,1e-05,1e-05,80000,80000,,
lumped,ɛɪ,vowel,2,0.00092,1e-05,0.0001,79150,989193,,ɛɪ̯
lumped,ʋʲ,consonant,1,0.00046,1e-05,1e-05,74499,68046,,
lumped,ɡǀ͓,consonant,2,0.00092,1e-05,1e-05,73600,73600,,
lumped,ðʲ,consonant,3,0.00138,1e-05,1e-05,70550,85924,,
lumped,d̥ʑ̥,consonant,2,0.00092,1e-05,1e-05,70500,70500,,
lumped,ɤi,vowel,2,0.00092,1e-05,1e-05,70130,85305,,
lumped,ɢ̥,consonant,2,0.00092,1e-05,1e-05,70093,70093,,
lumped,d̥ʒ̊,consonant,1,0.00046,1e-05,1e-05,70000,70000,,
lumped,ndʷ,consonant,7,0.00322,1e-05,1e-05,70000,70000,,
lumped,wˀ,consonant,7,0.00322,1e-05,4e-05,70000,369661,,
lumped,ɖ̥ʐ̥,consonant,1,0.00046,1e-05,1e-05,70000,70000,,
lumped,ɛa,vowel,2,0.00092,1e-05,1e-05,69570,73603,,ɛa̟ ɛɐ
lumped,ʉu,vowel,1,0.00046,1e-05,1e-05,69150,72984,,
lumped,ˀb,consonant,4,0.00184,1e-05,1e-05,69000,69000,ˀbʷ(1) ʔ(1),
lumped,βʲ,consonant,8,0.00367,1e-05,1e-05,67500,67197,β̃ʲ(1),βʲː β̞ʲ
lumped,ˀɲ,consonant,5,0.0023,1e-05,5e-05,65700,527466,,ˀɲː
lumped,dzʷ,consonant,5,0.0023,1e-05,9e-05,64000,962971,,
lumped,n̰,consonant,13,0.00597,1e-05,1e-05,60947,62705,,n̪̰
lumped,ʁˤ,consonant,3,0.00138,1e-05,1e-05,60837,60837,,
lumped,ˀw,consonant,7,0.00322,1e-05,5e-05,60500,495331,,
lumped,ũã,vowel,1,0.00046,1e-05,1e-05,60130,75305,,ũã
lumped,ɛ̃ũ,vowel,1,0.00046,1e-05,1e-05,60130,75305,,ɛ̃ũ
lumped,ɪ̃ə̃,vowel,1,0.00046,1e-05,1e-05,60130,75305,,
lumped,ẽɪ̃,vowel,1,0.00046,1e-05,1e-05,60130,75305,,ẽɪ̃ ẽɪ̯̃
lumped,qˤ,consonant,3,0.00138,1e-05,1e-05,59878,59878,,qˤʰ
lumped,qˤʼ,consonant,2,0.00092,1e-05,1e-05,59867,59867,,
lumped,l̰,consonant,11,0.00505,1e-05,1e-05,58875,60633,ˀl̥(1),l̻̰
lumped,N,consonant,9,0.00413,1e-05,1e-05,57450,57450,,
lumped,ɟʷ,consonant,4,0.00184,1e-05,1e-05,54000,54000,,
lumped,dʼ,consonant,3,0.00138,1e-05,1e-05,53600,53600,,
lumped,l̰|l̰,consonant,6,0.00276,1e-05,1e-05,52100,52100,,l̪̰|l̰
lumped,kpʷ,consonant,5,0.0023,1e-05,0.0,50000,50000,,
lumped,kǁʼ,consonant,2,0.00092,1e-05,0.0,50000,50000,kǁʰʼ(1),kǁʰʼ
lumped,kǃʼ,consonant,2,0.00092,1e-05,0.0,50000,50000,kǃʰʼ(1),kǃʰʼ
lumped,ŋmkp,consonant,5,0.0023,1e-05,0.0,50000,50000,ŋmɡb(1),
lumped,ˀd,consonant,2,0.00092,1e-05,0.0,50000,50000,,ˀd̪
lumped,sʷ|sʷ,consonant,2,0.00092,1e-05,0.0,48370,48370,,s̪ʷ|sʷ s̪ʷː|sʷː
lumped,tsʷ|tsʷ,consonant,2,0.00092,1e-05,0.0,48370,48370,,t̪s̪ʷʰ|tsʷʰ t̪s̪ʷː|tsʷː
lumped,tsʷʼ|tsʷʼ,consonant,2,0.00092,1e-05,0.0,48370,48370,,t̪s̪ʷʼ|tsʷʼ
lumped,ʁʷˤ,consonant,2,0.00092,1e-05,0.0,48370,48370,,
lumped,ɡǃx,consonant,3,0.00138,1e-05,0.0,47800,47800,,
lumped,qʷˤ,consonant,1,0.00046,1e-05,0.0,47400,47400,,qʷˤʰ
lumped,qʷˤʼ,consonant,1,0.00046,1e-05,0.0,47400,47400,,
lumped,ɢʷˤ,consonant,1,0.00046,1e-05,0.0,47400,47400,,
lumped,ɢˤ,consonant,1,0.00046,1e-05,0.0,47400,47400,,
lumped,bβ,consonant,2,0.00092,1e-05,5e-05,44152,467677,,
lumped,yi,vowel,3,0.00138,1e-05,0.0002,44100,2070066,,yi̯
lumped,ũĩ,vowel,3,0.00138,1e-05,2e-05,43620,170559,,ũĩ
lumped,dʒʼ,consonant,2,0.00092,1e-05,0.0,43600,43600,,d̠ʒʼ
lumped,ãˤ,vowel,2,0.00092,1e-05,0.0,43600,43600,,ãˤ ãˤː
lumped,õˤ,vowel,2,0.00092,1e-05,0.0,43600,43600,,õˤ õ̞ˤ
lumped,ɡʼ,consonant,2,0.00092,1e-05,0.0,43600,43600,,
lumped,ẽĩ,vowel,2,0.00092,1e-05,0.0,43600,43600,,ẽĩ ẽ̞ĩ
lumped,tθʼ,consonant,4,0.00184,1e-05,0.0,41325,33811,θʼ(1),t̪θʼ
lumped,dɮ,consonant,3,0.00138,1e-05,0.0,40580,40895,,
lumped,ˀl,consonant,5,0.0023,1e-05,0.0,40500,40815,,
lumped,ŋʲ,consonant,7,0.00322,1e-05,0.0,40102,39799,,ŋʲː
lumped,r͈,consonant,5,0.0023,1e-05,0.0,40005,40005,,r̺͈ r͈ː
lumped,kǀ͓ˀ,consonant,1,0.00046,1e-05,0.0,40000,40000,,
lumped,kǁ͓ˀ,consonant,1,0.00046,1e-05,0.0,40000,40000,,
lumped,kǃˀ,consonant,1,0.00046,1e-05,0.0,40000,40000,,kǃ̠ˀ
lumped,ps,consonant,4,0.00184,1e-05,9e-05,40000,938971,psʰ(1),psʰ
lumped,ɠɓ,consonant,4,0.00184,1e-05,0.0,40000,40000,ɓʷ(1),
lumped,ɡǁ͓,consonant,1,0.00046,1e-05,0.0,40000,40000,,
lumped,ɥ̃,consonant,4,0.00184,1e-05,0.0,40000,40000,,
lumped,ɲʒ,consonant,4,0.00184,1e-05,0.0,40000,40000,,
lumped,ʌ̤,vowel,4,0.00184,1e-05,1e-05,40000,120255,,ʌ̤ː
lumped,βʷ,consonant,4,0.00184,1e-05,0.0,40000,38980,,
lumped,kǂx,consonant,2,0.00092,1e-05,0.0,37800,37800,,
lumped,ŋǂ,consonant,2,0.00092,1e-05,0.0,37800,37800,,
lumped,ɡǂx,consonant,2,0.00092,1e-05,0.0,37800,37800,,
lumped,ᴅ,consonant,5,0.0023,1e-05,0.0,35820,35820,,ᴅ̪
lumped,tx,consonant,5,0.0023,1e-05,0.0,35725,36814,,t̪x
lumped,yæ,vowel,1,0.00046,1e-05,0.0,35600,14082,,
lumped,õĩ,vowel,2,0.00092,1e-05,0.0,33620,33620,,õ̞ĩ
lumped,aeˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,ae̞ˤ
lumped,aoˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,ao̞ˤ
lumped,bʼ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,dzʼ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,dzˠ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,dz̤,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,dʒˠ,consonant,1,0.00046,1e-05,0.0,33600,33600,,d̠ʒˠ
lumped,kǀ͓x,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,kǂ͓ˡ,consonant,1,0.00046,1e-05,0.0,33600,33600,,kǂ͓ˡʰ
lumped,kǂ͓ˡx,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,oaˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,o̞aˤ
lumped,oiˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,o̞iˤ
lumped,tsˠ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,tʃˠ,consonant,1,0.00046,1e-05,0.0,33600,33600,,t̠ʃˠ
lumped,ãõˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,ãõ̞ˤ
lumped,ãẽˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,ãẽ̞ˤ
lumped,õã,vowel,1,0.00046,1e-05,0.0,33600,33600,,õã õ̞ã
lumped,õãˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,õ̞ãˤ
lumped,õĩˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,õ̞ĩˤ
lumped,ŋǂ͓ˡ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ŋˤ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ŋ̤ǀ͓,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ŋ̤ǂ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ŋ̤ǂ͓ˡ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ŋ̥ǀ͓xˀ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ŋ̥ǂ,consonant,1,0.00046,1e-05,0.0,33600,33600,,ŋ̥ǂʰ
lumped,ŋ̥ǂxˀ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ŋ̥ǂˀ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ŋ̥ǂ͓ˡ,consonant,1,0.00046,1e-05,0.0,33600,33600,,ŋ̥ǂ͓ˡʰ
lumped,ŋ̥ǂ͓ˡxˀ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ŋ̥ǂ͓ˡˀ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ŋ̥ǃˠˀ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ɔ̃ˤ,vowel,1,0.00046,1e-05,0.0,33600,33600,,ɔ̃ˤː
lumped,ɡǀ͓x,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ɡǂ͓ˡ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ɡǂ͓ˡx,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ɡ̤ǀ͓,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ɡ̤ǂ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ɡ̤ǂ͓ˡ,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ɡ̰ǀ͓x,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ɡ̰ǂx,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ɡ̰ǂ͓ˡx,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ɡ̰ǃx,consonant,1,0.00046,1e-05,0.0,33600,33600,,
lumped,ẽũ,vowel,1,0.00046,1e-05,0.0,33600,33600,,ẽ̞ũ
lumped,ɨi,vowel,7,0.00322,1e-05,0.0,33077,33077,,ɨi̯
lumped,ʛ̥,consonant,1,0.00046,1e-05,1e-05,33000,56591,,
lumped,ɬʲ,consonant,5,0.0023,1e-05,3e-05,32107,325806,,ɬ̪ʲ
lumped,ɭ̥,consonant,3,0.00138,1e-05,0.0,31900,31900,,
lumped,ɤ̤,vowel,4,0.00184,1e-05,0.0,31500,31500,,ɤ̤ː
lumped,ɳʈʂ,consonant,4,0.00184,1e-05,8e-05,31120,836248,,ɳʈʂʰ
lumped,ʉ̃,vowel,5,0.0023,0.0,0.0,30147,30147,,ʉ̃ː
lumped,q̰,consonant,5,0.0023,0.0,0.0,30145,26717,,
lumped,ts̰,consonant,5,0.0023,0.0,0.0,30145,26717,,
lumped,tʃ̰,consonant,6,0.00276,0.0,0.0,30145,26717,,t̠ʃ̰
lumped,iɛi,vowel,2,0.00092,0.0,0.0002,30002,2055968,,iɛi̯ i̯ɛi i̯ɛi̯
lumped,ay,vowel,3,0.00138,0.0,0.0,30000,30000,,ɑy
lumped,cçʷ,consonant,3,0.00138,0.0,4e-05,30000,365891,ɟʝʷ(2) cçʷʰ(1),cçʷʰ
lumped,cʲ,consonant,3,0.00138,0.0,0.0,30000,30000,,
lumped,eə,vowel,1,0.00046,0.0,0.0,30000,30000,,e̞ə
lumped,iei,vowel,1,0.00046,0.0,0.0002,30000,2055966,,i̯ei̯
lumped,kpʲ,consonant,3,0.00138,0.0,0.0,30000,30000,,
lumped,nsʷ,consonant,3,0.00138,0.0,0.00014,30000,1449207,,
lumped,ntɕ,consonant,3,0.00138,0.0,0.0,30000,30000,,ntɕʰ
lumped,ntʷ,consonant,3,0.00138,0.0,0.0,30000,30000,,
lumped,nɡ,consonant,3,0.00138,0.0,0.0,30000,30000,,
lumped,ueu,vowel,1,0.00046,0.0,0.0002,30000,2055966,,u̯eu̯
lumped,uɛi,vowel,1,0.00046,0.0,0.0002,30000,2055966,,u̯ɛi u̯ɛi̯
lumped,ŋɣ,consonant,3,0.00138,0.0,0.0,30000,30000,,
lumped,ɟʝʷ,consonant,3,0.00138,0.0,4e-05,30000,365891,,
lumped,ɟʲ,consonant,3,0.00138,0.0,0.0,30000,30000,,
lumped,ɨə,vowel,3,0.00138,0.0,0.0,30000,30000,,
lumped,ɲc,consonant,3,0.00138,0.0,8e-05,30000,835128,,ɲcʰ
lumped,ʈʼ,consonant,3,0.00138,0.0,0.0,30000,30000,,
lumped,uˤ,vowel,5,0.0023,0.0,0.0,29548,29548,,uˤː
lumped,ã̰,vowel,7,0.00322,0.0,0.0,28790,28790,,ã̰
lumped,hʼ,consonant,1,0.00046,0.0,0.0,25810,25810,,
lumped,kǀʷ,consonant,1,0.00046,0.0,0.0,24000,24000,kǀʷʰ(1),kǀʷʰ
lumped,aɛ,vowel,3,0.00138,0.0,9e-05,23000,929209,,
lumped,ʟ,consonant,1,0.00046,0.0,0.0,21000,21000,,
lumped,ɮ|ɮ,consonant,3,0.00138,0.0,0.0,20970,20970,,ɮ̪|ɮ
lumped,u̜,vowel,3,0.00138,0.0,0.0,20082,20082,,
lumped,ɮʲ,consonant,3,0.00138,0.0,0.0,20082,20082,,ɮ̪ʲ
lumped,r̰,consonant,3,0.00138,0.0,0.0,20030,20030,,ɹ̪̰̩ ɾ̰
lumped,R̰|R̰,consonant,3,0.00138,0.0,0.0,20000,20000,,R̪̰|R̰
lumped,aɨ,vowel,2,0.00092,0.0,0.0,20000,20000,,
lumped,a̹,vowel,2,0.00092,0.0,5e-05,20000,483956,,ɐ̹̆ ɑ̝̹
lumped,br,consonant,2,0.00092,0.0,0.0,20000,20000,bɾ(1),bɾ
lumped,dʷʲ,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,d̤z̤,consonant,2,0.00092,0.0,9e-05,20000,918971,dz(1),d̤z̤ː
lumped,iɛ̃,vowel,2,0.00092,0.0,0.0,20000,20000,,i̯ɛ̃
lumped,i̜,vowel,2,0.00092,0.0,0.0,20000,20000,,
lumped,kf,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,kpr,consonant,2,0.00092,0.0,0.0,20000,20000,kpɾ(1),kpɾ
lumped,kŋ,consonant,2,0.00092,0.0,0.0,20000,20000,kŋʷ(1),
lumped,k̙,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,mbv,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ndʒʷ,consonant,2,0.00092,0.0,0.0,20000,20000,,n̠d̠ʒʷ
lumped,nh,consonant,2,0.00092,0.0,0.00016,20000,1628926,,
lumped,nt|nt,consonant,2,0.00092,0.0,0.0,20000,20000,,n̪t̪|nt
lumped,nzʷ,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,nɟ,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,nʷ|nʷ,consonant,2,0.00092,0.0,0.0,20000,20000,,n̪ʷ|nʷ
lumped,pm,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,tl,consonant,2,0.00092,0.0,0.0,20000,20000,tlʱ(1),tlʱ
lumped,tn,consonant,2,0.00092,0.0,0.0,20000,20000,tʰ(1),t̠n̠ t̪n̪
lumped,uã,vowel,2,0.00092,0.0,0.0,20000,20000,,uɑ̃
lumped,uã,vowel,2,0.00092,0.0,0.0,20000,20000,,uã uãː u̯ã
lumped,z͇|z͇,consonant,2,0.00092,0.0,0.0,20000,20000,,z̪͇|z͇
lumped,çʷ,consonant,2,0.00092,0.0,0.0,20000,20000,ç̃ʷ(1),
lumped,ŋkʲ,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ɒ̤,vowel,2,0.00092,0.0,0.0,20000,20000,,
lumped,ɕʼ,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ɗʒ,consonant,2,0.00092,0.0,0.0,20000,20000,ʄ(1),
lumped,ɜ̃,vowel,2,0.00092,0.0,0.0,20000,20000,,
lumped,ɡbr,consonant,2,0.00092,0.0,0.0,20000,20000,ɡbɾ(1),ɡbɾ
lumped,ɡbʲ,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ɡbʷ,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ɡv,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ɡɣ,consonant,2,0.00092,0.0,0.0,20000,20000,ɡ(1),
lumped,ɡʷʲ,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ɡ̊ʷ,consonant,2,0.00092,0.0,9e-05,20000,947911,,
lumped,ɡᶣ,consonant,2,0.00092,0.0,4e-05,20000,383840,,
lumped,ɥ̥,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ɦʷ,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ɪ̤,vowel,2,0.00092,0.0,0.0,20000,20000,,
lumped,ɰ̰,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ɳʈ,consonant,2,0.00092,0.0,0.0,20000,20000,,ɳʈʰ
lumped,ɴɢ,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ɶ,vowel,2,0.00092,0.0,0.0,20000,20000,ɑ(1),ɶː ɶ̝
lumped,ʈɳ,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ʉi,vowel,2,0.00092,0.0,0.00011,20000,1187673,,ʉi̯
lumped,ʎ̥,consonant,2,0.00092,0.0,0.0,20000,20000,,ʎ̟̥
lumped,ʔ̃,consonant,1,0.00046,0.0,0.0,20000,20000,,
lumped,ʙ,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ˀr,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,ˀŋ,consonant,2,0.00092,0.0,0.0,20000,20000,,
lumped,iˤ,vowel,4,0.00184,0.0,0.0,19548,19548,,iˤː
lumped,ḭ̃,vowel,6,0.00276,0.0,0.0,18790,18790,,ḭ̃
lumped,õ̰,vowel,4,0.00184,0.0,0.0,18060,18060,,õ̞̰ õ̰
lumped,j̊,consonant,3,0.00138,0.0,0.0,17900,17900,,
lumped,ʂ͇,consonant,2,0.00092,0.0,0.0,16780,16780,,
lumped,χʼ,consonant,3,0.00138,0.0,0.0,16500,16500,,χʼː
lumped,ɺ|ɺ,consonant,2,0.00092,0.0,0.0,16300,8105,,ɺ̪|ɺ
lumped,dx,consonant,2,0.00092,0.0,0.0,14200,14200,,d̪x
lumped,kǀx,consonant,2,0.00092,0.0,0.0,14200,14200,,
lumped,kǁx,consonant,2,0.00092,0.0,0.0,14200,14200,,
lumped,kʘ,consonant,2,0.00092,0.0,0.0,14200,14200,kʘʰ(1) qʘʰ(1),kʘʰ
lumped,ɡǀx,consonant,2,0.00092,0.0,0.0,14200,14200,,
lumped,ɡǁx,consonant,2,0.00092,0.0,0.0,14200,14200,,
lumped,e˞,vowel,2,0.00092,0.0,0.0,14100,14100,,
lumped,u˞,vowel,2,0.00092,0.0,0.0,14100,14100,,
lumped,ɔ̜,vowel,4,0.00184,0.0,0.0,13988,13988,,ɔ̜ː ɔ̟̜ ɔ̟̜ː
lumped,ɨ̥,vowel,1,0.00046,0.0,0.0,12055,12055,ɪ̥(1),
lumped,yœ,vowel,2,0.00092,0.0,0.0,12000,12000,,yœː
lumped,ɡ̰,consonant,3,0.00138,0.0,0.0,11950,11950,k(1) ɡ(1) ŋ(1),
lumped,ɜ̹,vowel,1,0.00046,0.0,0.0,11900,11900,,ɜ̹ː
lumped,r̥|r̥,consonant,2,0.00092,0.0,0.0,11800,11800,,r̪̥|r̥ ɹ̪̥|ɹ̥
lumped,kxʷ,consonant,1,0.00046,0.0,0.0,11325,12414,,kxʷʰ
lumped,tˠ|tˠ,consonant,1,0.00046,0.0,0.0,11325,12414,,t̪ˠʰ|tˠʰ
lumped,tʷ|tʷ,consonant,3,0.00138,0.0,0.0,11095,11095,,t̪ʷ|tʷ t̪ʷʰ|tʷʰ
lumped,ṵ̃,vowel,4,0.00184,0.0,0.0,11070,11070,,ṵ̃
lumped,nʲ|nʲ,consonant,3,0.00138,0.0,0.0,10682,10379,,n̪ʲ|nʲ
lumped,ˀp,consonant,2,0.00092,0.0,0.0,10610,10610,,
lumped,ˀt,consonant,2,0.00092,0.0,0.0,10610,10610,,ˀt̪
lumped,kʷˀ,consonant,2,0.00092,0.0,0.0,10550,10550,,
lumped,dl,consonant,3,0.00138,0.0,0.0,10520,10835,,d̪l̪
lumped,m̥ʲ,consonant,2,0.00092,0.0,0.0,10500,10500,,m̥ʲː
lumped,tˀ|tˀ,consonant,2,0.00092,0.0,0.0,10500,17802,,t̪ˀ|tˀ
lumped,c̰,consonant,2,0.00092,0.0,0.0,10400,10400,,
lumped,ɘ̃,vowel,2,0.00092,0.0,1e-05,10250,53062,,ɘ̃ː
lumped,k̰ʷ,consonant,4,0.00184,0.0,0.0,10145,10145,,
lumped,q̰ʷ,consonant,3,0.00138,0.0,0.0,10145,10145,,
lumped,s̰,consonant,2,0.00092,0.0,0.0,10105,10105,,
lumped,æ̰,vowel,2,0.00092,0.0,0.0,10103,10103,,
lumped,ɪ̰,vowel,2,0.00092,0.0,0.0,10093,10093,,
lumped,w̥,consonant,2,0.00092,0.0,0.0,10020,10020,,
lumped,mʼ,consonant,2,0.00092,0.0,0.0,10004,10004,,
lumped,nʼ,consonant,2,0.00092,0.0,0.0,10004,10004,,
lumped,aɔ,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,aɯ̃,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,aˀ,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,a˞ˤ,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,ãõ,vowel,1,0.00046,0.0,0.0,10000,10000,ɑ̃õ(1),ɑ̃õ
lumped,ãĩ,vowel,1,0.00046,0.0,0.0,10000,10000,ɑ̃ĩ(1),ɑ̃ĩ
lumped,a̤i̤,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,a̤ɯ̤,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,a̤ṳ,vowel,1,0.00046,0.0,0.0,10000,10000,,a̤ṳ
lumped,a̰ɪ̰,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,a̰ɯ̰,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,a̰ḭ,vowel,1,0.00046,0.0,0.0,10000,10000,,a̰ḭ
lumped,a̰ṵ,vowel,1,0.00046,0.0,0.0,10000,10000,,a̰ṵ
lumped,bvʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,bɡ,consonant,1,0.00046,0.0,9e-05,10000,908971,,
lumped,bˀ,consonant,1,0.00046,0.0,0.0,10000,10000,pˀ(1),
lumped,b˞,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,b̤v̤,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,b̤z̤,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,b͈,consonant,1,0.00046,0.0,0.0,10000,10000,,b͈ː
lumped,b͉,consonant,1,0.00046,0.0,0.0,10000,10000,m(1),
lumped,cn,consonant,1,0.00046,0.0,0.0,10000,10000,,cn̠
lumped,cɲ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,dʑᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,dʒr,consonant,1,0.00046,0.0,0.0,10000,10000,dʒɾ(1),d̠ʒɾ
lumped,dʒxʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,d̠ʒxʼ
lumped,d̤ɮ̤,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,d̥ʒ̥,consonant,1,0.00046,0.0,5e-05,10000,473956,,
lumped,d̥ʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,d͇z͇,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,d͈,consonant,1,0.00046,0.0,0.0,10000,10000,,d͈ː
lumped,d͈ʒ,consonant,1,0.00046,0.0,0.0,10000,10000,,d̠͈ʒ
lumped,dᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,eʊ,vowel,1,0.00046,0.0,0.0,10000,10000,,eʊ̯
lumped,eʲ,vowel,1,0.00046,0.0,0.0,10000,10000,ẽʲ(1),
lumped,eˀ,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,e̘,vowel,1,0.00046,0.0,0.0,10000,10000,ẽ̘(1),e̘ː
lumped,e̙,vowel,1,0.00046,0.0,0.0,10000,10000,ẽ̙(1),
lumped,fr,consonant,1,0.00046,0.0,0.0,10000,10000,fɾ(1),fɾ
lumped,hʷʲ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,hᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,iɨ,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,iʊ,vowel,1,0.00046,0.0,0.0,10000,10000,,iʊ̯
lumped,iˀ,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,i˞,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,i˞ˤ,vowel,1,0.00046,0.0,0.0,10000,10000,,i˞ˤː
lumped,i̙,vowel,1,0.00046,0.0,0.0,10000,10000,ĩ̙(1),i̙ː
lumped,i̤a,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,i̤a̤,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,i̤ɛ̤,vowel,1,0.00046,0.0,0.0,10000,10000,,
lumped,i̤ṳ,vowel,1,0.00046,0.0,0.0,10000,10000,,i̤ṳ
lumped,jʔ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,jˤ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,j̤,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,j̥ʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,kl,consonant,1,0.00046,0.0,0.0,10000,17302,,
lumped,km,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,kpˤ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,kr,consonant,1,0.00046,0.0,0.0,10000,10000,kɾ(1),kɾ
lumped,kǀxʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,kǁxʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,kǃxʼ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,kɡ,consonant,1,0.00046,0.0,4e-05,10000,391482,,
lumped,kɬ,consonant,1,0.00046,0.0,0.0,10000,17302,,
lumped,kʷr,consonant,1,0.00046,0.0,0.0,10000,10000,kʷɾ(1),kʷɾ
lumped,k˞,consonant,1,0.00046,0.0,0.0,10000,10000,,k˞ʰ
lumped,k͉ʷ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,kᶣ,consonant,1,0.00046,0.0,0.0,10000,10000,,
lumped,k‼,consonant,1,0.00046,0.0,0.0,10000,10000,k‼ʰ(1),k‼ʰ
